State,Fiscal year,Country,Commodity name,Dollar value,Fiscal quarter,Trade type,Fiscal quarter description
NE,2019,World,Corn,144232394,1,Exports,Fiscal quarter 1
NE,2019,Philippines,Corn,102210,2,Exports,Fiscal quarter 2
NE,2019,China,Corn,186900,2,Exports,Fiscal quarter 2
NE,2019,Japan,Corn,605565,2,Exports,Fiscal quarter 2
NE,2019,Canada,Corn,1019590,2,Exports,Fiscal quarter 2
NE,2019,Mexico,Corn,111597608,2,Exports,Fiscal quarter 2
NE,2019,World,Corn,115452702,2,Exports,Fiscal quarter 2
NE,2019,China,Corn,9790,3,Exports,Fiscal quarter 3
NE,2019,Philippines,Corn,306090,3,Exports,Fiscal quarter 3
NE,2019,Japan,Corn,615236,3,Exports,Fiscal quarter 3
NE,2019,Canada,Corn,1056752,3,Exports,Fiscal quarter 3
NE,2019,Mexico,Corn,73347482,3,Exports,Fiscal quarter 3
NE,2019,World,Corn,77126808,3,Exports,Fiscal quarter 3
NE,2019,China,Corn,112320,4,Exports,Fiscal quarter 4
NE,2019,Philippines,Corn,479775,4,Exports,Fiscal quarter 4
NE,2019,Japan,Corn,650846,4,Exports,Fiscal quarter 4
NE,2019,Canada,Corn,1327673,4,Exports,Fiscal quarter 4
NE,2019,Mexico,Corn,80457442,4,Exports,Fiscal quarter 4
NE,2019,World,Corn,85239266,4,Exports,Fiscal quarter 4
US,2019,Canada,Corn,397377740,0,Exports,Fiscal year total
US,2019,South Korea,Corn,626717834,0,Exports,Fiscal year total
US,2019,Colombia,Corn,758824050,0,Exports,Fiscal year total
US,2019,Japan,Corn,2390712858,0,Exports,Fiscal year total
US,2019,Mexico,Corn,2952462916,0,Exports,Fiscal year total
US,2019,World,Corn,9122221318,0,Exports,Fiscal year total
US,2019,Canada,Corn,99213169,1,Exports,Fiscal quarter 1
US,2019,Colombia,Corn,256208590,1,Exports,Fiscal quarter 1
US,2019,South Korea,Corn,267996100,1,Exports,Fiscal quarter 1
US,2019,Japan,Corn,584662184,1,Exports,Fiscal quarter 1
US,2019,Mexico,Corn,863441243,1,Exports,Fiscal quarter 1
US,2019,World,Corn,2726583319,1,Exports,Fiscal quarter 1
US,2019,Canada,Corn,84568511,2,Exports,Fiscal quarter 2
US,2019,South Korea,Corn,167400550,2,Exports,Fiscal quarter 2
US,2019,Colombia,Corn,218765011,2,Exports,Fiscal quarter 2
US,2019,Japan,Corn,667368513,2,Exports,Fiscal quarter 2
US,2019,Mexico,Corn,676233970,2,Exports,Fiscal quarter 2
US,2019,World,Corn,2395240140,2,Exports,Fiscal quarter 2
US,2019,Canada,Corn,111260983,3,Exports,Fiscal quarter 3
US,2019,South Korea,Corn,174603868,3,Exports,Fiscal quarter 3
US,2019,Colombia,Corn,219429930,3,Exports,Fiscal quarter 3
US,2019,Mexico,Corn,712998516,3,Exports,Fiscal quarter 3
US,2019,Japan,Corn,774197652,3,Exports,Fiscal quarter 3
US,2019,World,Corn,2445368327,3,Exports,Fiscal quarter 3
US,2019,South Korea,Corn,16717316,4,Exports,Fiscal quarter 4
US,2019,Colombia,Corn,64420519,4,Exports,Fiscal quarter 4
US,2019,Canada,Corn,102335077,4,Exports,Fiscal quarter 4
US,2019,Japan,Corn,364484509,4,Exports,Fiscal quarter 4
US,2019,Mexico,Corn,699789187,4,Exports,Fiscal quarter 4
US,2019,World,Corn,1555029532,4,Exports,Fiscal quarter 4
WA,2019,Vietnam,Corn,12819950,0,Exports,Fiscal year total
WA,2019,Philippines,Corn,13937830,0,Exports,Fiscal year total
WA,2019,Taiwan,Corn,149959469,0,Exports,Fiscal year total
WA,2019,South Korea,Corn,595478566,0,Exports,Fiscal year total
WA,2019,Japan,Corn,1254743234,0,Exports,Fiscal year total
WA,2019,World,Corn,2029306450,0,Exports,Fiscal year total
WA,2019,Philippines,Corn,1125873,1,Exports,Fiscal quarter 1
WA,2019,Taiwan,Corn,77055519,1,Exports,Fiscal quarter 1
WA,2019,South Korea,Corn,263089510,1,Exports,Fiscal quarter 1
WA,2019,Japan,Corn,361918472,1,Exports,Fiscal quarter 1
WA,2019,World,Corn,703426008,1,Exports,Fiscal quarter 1
WA,2019,Philippines,Corn,12811957,2,Exports,Fiscal quarter 2
WA,2019,Vietnam,Corn,12819950,2,Exports,Fiscal quarter 2
WA,2019,Taiwan,Corn,14658135,2,Exports,Fiscal quarter 2
WA,2019,South Korea,Corn,160755510,2,Exports,Fiscal quarter 2
WA,2019,Japan,Corn,356238089,2,Exports,Fiscal quarter 2
WA,2019,World,Corn,557991111,2,Exports,Fiscal quarter 2
WA,2019,Taiwan,Corn,55074726,3,Exports,Fiscal quarter 3
WA,2019,South Korea,Corn,159610475,3,Exports,Fiscal quarter 3
WA,2019,Japan,Corn,449966279,3,Exports,Fiscal quarter 3
WA,2019,World,Corn,665426170,3,Exports,Fiscal quarter 3
WA,2019,Taiwan,Corn,3171089,4,Exports,Fiscal quarter 4
WA,2019,South Korea,Corn,12023071,4,Exports,Fiscal quarter 4
WA,2019,Japan,Corn,86620394,4,Exports,Fiscal quarter 4
WA,2019,World,Corn,102463161,4,Exports,Fiscal quarter 4
AR,2019,Saudi Arabia,Rice,19799068,0,Exports,Fiscal year total
AR,2019,Libya,Rice,20799101,0,Exports,Fiscal year total
AR,2019,Taiwan,Rice,30864607,0,Exports,Fiscal year total
AR,2019,Canada,Rice,65410050,0,Exports,Fiscal year total
AR,2019,Haiti,Rice,108372355,0,Exports,Fiscal year total
AR,2019,World,Rice,288431840,0,Exports,Fiscal year total
AR,2019,Taiwan,Rice,4032225,1,Exports,Fiscal quarter 1
AR,2019,Saudi Arabia,Rice,7275917,1,Exports,Fiscal quarter 1
AR,2019,Canada,Rice,17821749,1,Exports,Fiscal quarter 1
AR,2019,Haiti,Rice,28588555,1,Exports,Fiscal quarter 1
AR,2019,World,Rice,71238166,1,Exports,Fiscal quarter 1
AR,2019,Saudi Arabia,Rice,4796196,2,Exports,Fiscal quarter 2
AR,2019,Libya,Rice,10166253,2,Exports,Fiscal quarter 2
AR,2019,Taiwan,Rice,12981112,2,Exports,Fiscal quarter 2
AR,2019,Haiti,Rice,14160025,2,Exports,Fiscal quarter 2
AR,2019,Canada,Rice,16808351,2,Exports,Fiscal quarter 2
AR,2019,World,Rice,66920337,2,Exports,Fiscal quarter 2
AR,2019,Saudi Arabia,Rice,3275120,3,Exports,Fiscal quarter 3
AR,2019,Libya,Rice,10632848,3,Exports,Fiscal quarter 3
AR,2019,Taiwan,Rice,10724743,3,Exports,Fiscal quarter 3
AR,2019,Canada,Rice,15638293,3,Exports,Fiscal quarter 3
AR,2019,Haiti,Rice,32999581,3,Exports,Fiscal quarter 3
AR,2019,World,Rice,84051643,3,Exports,Fiscal quarter 3
AR,2019,Taiwan,Rice,3126527,4,Exports,Fiscal quarter 4
AR,2019,Saudi Arabia,Rice,4451835,4,Exports,Fiscal quarter 4
AR,2019,Canada,Rice,15141657,4,Exports,Fiscal quarter 4
AR,2019,Haiti,Rice,32624194,4,Exports,Fiscal quarter 4
AR,2019,World,Rice,66221694,4,Exports,Fiscal quarter 4
DC,2019,Sierra Leone,Rice,374010,0,Exports,Fiscal year total
DC,2019,World,Rice,374010,0,Exports,Fiscal year total
DC,2019,Sierra Leone,Rice,374010,1,Exports,Fiscal quarter 1
DC,2019,World,Rice,374010,1,Exports,Fiscal quarter 1
LA,2019,Colombia,Rice,36618235,0,Exports,Fiscal year total
LA,2019,Honduras,Rice,48510886,0,Exports,Fiscal year total
LA,2019,Iraq,Rice,74663668,0,Exports,Fiscal year total
LA,2019,Haiti,Rice,101641425,0,Exports,Fiscal year total
LA,2019,Mexico,Rice,195218232,0,Exports,Fiscal year total
LA,2019,World,Rice,626732488,0,Exports,Fiscal year total
LA,2019,Colombia,Rice,5620522,1,Exports,Fiscal quarter 1
LA,2019,Haiti,Rice,28245892,1,Exports,Fiscal quarter 1
LA,2019,Honduras,Rice,29980304,1,Exports,Fiscal quarter 1
LA,2019,Iraq,Rice,31292145,1,Exports,Fiscal quarter 1
LA,2019,Mexico,Rice,54363165,1,Exports,Fiscal quarter 1
LA,2019,World,Rice,189119135,1,Exports,Fiscal quarter 1
LA,2019,Honduras,Rice,3796690,2,Exports,Fiscal quarter 2
LA,2019,Colombia,Rice,6892174,2,Exports,Fiscal quarter 2
LA,2019,Haiti,Rice,14387191,2,Exports,Fiscal quarter 2
LA,2019,Iraq,Rice,15454424,2,Exports,Fiscal quarter 2
LA,2019,Mexico,Rice,34617924,2,Exports,Fiscal quarter 2
LA,2019,World,Rice,115677150,2,Exports,Fiscal quarter 2
LA,2019,Honduras,Rice,6889238,3,Exports,Fiscal quarter 3
LA,2019,Colombia,Rice,20255563,3,Exports,Fiscal quarter 3
LA,2019,Haiti,Rice,36590862,3,Exports,Fiscal quarter 3
LA,2019,Mexico,Rice,49588520,3,Exports,Fiscal quarter 3
LA,2019,World,Rice,161458809,3,Exports,Fiscal quarter 3
LA,2019,Colombia,Rice,3849976,4,Exports,Fiscal quarter 4
LA,2019,Honduras,Rice,7844654,4,Exports,Fiscal quarter 4
LA,2019,Haiti,Rice,22417480,4,Exports,Fiscal quarter 4
LA,2019,Iraq,Rice,27917099,4,Exports,Fiscal quarter 4
LA,2019,Mexico,Rice,56648623,4,Exports,Fiscal quarter 4
LA,2019,World,Rice,160477394,4,Exports,Fiscal quarter 4
MS,2019,Australia,Rice,445062,0,Exports,Fiscal year total
MS,2019,Lebanon,Rice,1137626,0,Exports,Fiscal year total
MS,2019,United Arab Emirates,Rice,1185456,0,Exports,Fiscal year total
MS,2019,Saudi Arabia,Rice,5955098,0,Exports,Fiscal year total
MS,2019,Canada,Rice,21152034,0,Exports,Fiscal year total
MS,2019,World,Rice,29940764,0,Exports,Fiscal year total
MS,2019,Australia,Rice,31872,1,Exports,Fiscal quarter 1
MS,2019,United Arab Emirates,Rice,172291,1,Exports,Fiscal quarter 1
MS,2019,Saudi Arabia,Rice,1462816,1,Exports,Fiscal quarter 1
MS,2019,Canada,Rice,6054355,1,Exports,Fiscal quarter 1
MS,2019,World,Rice,7721334,1,Exports,Fiscal quarter 1
MS,2019,Australia,Rice,139686,2,Exports,Fiscal quarter 2
MS,2019,Lebanon,Rice,306898,2,Exports,Fiscal quarter 2
MS,2019,United Arab Emirates,Rice,448840,2,Exports,Fiscal quarter 2
MS,2019,Saudi Arabia,Rice,1280402,2,Exports,Fiscal quarter 2
MS,2019,Canada,Rice,5538466,2,Exports,Fiscal quarter 2
MS,2019,World,Rice,7714292,2,Exports,Fiscal quarter 2
MS,2019,Australia,Rice,202048,3,Exports,Fiscal quarter 3
MS,2019,United Arab Emirates,Rice,364805,3,Exports,Fiscal quarter 3
MS,2019,Lebanon,Rice,490034,3,Exports,Fiscal quarter 3
MS,2019,Saudi Arabia,Rice,1206068,3,Exports,Fiscal quarter 3
MS,2019,Canada,Rice,5215003,3,Exports,Fiscal quarter 3
MS,2019,World,Rice,7510726,3,Exports,Fiscal quarter 3
MS,2019,Australia,Rice,71456,4,Exports,Fiscal quarter 4
MS,2019,United Arab Emirates,Rice,199520,4,Exports,Fiscal quarter 4
MS,2019,Lebanon,Rice,340694,4,Exports,Fiscal quarter 4
MS,2019,Saudi Arabia,Rice,2005812,4,Exports,Fiscal quarter 4
MS,2019,Canada,Rice,4344210,4,Exports,Fiscal quarter 4
MS,2019,World,Rice,6994412,4,Exports,Fiscal quarter 4
AL,2019,Tunisia,Soybeans,11696187,0,Exports,Fiscal year total
AL,2019,Egypt,Soybeans,17413518,0,Exports,Fiscal year total
AL,2019,Mexico,Soybeans,35993886,0,Exports,Fiscal year total
AL,2019,Argentina,Soybeans,62211283,0,Exports,Fiscal year total
AL,2019,World,Soybeans,127314874,0,Exports,Fiscal year total
AL,2019,Argentina,Soybeans,62211283,1,Exports,Fiscal quarter 1
AL,2019,World,Soybeans,62211283,1,Exports,Fiscal quarter 1
AL,2019,Mexico,Soybeans,35954449,2,Exports,Fiscal quarter 2
AL,2019,World,Soybeans,35954449,2,Exports,Fiscal quarter 2
AL,2019,Mexico,Soybeans,39437,3,Exports,Fiscal quarter 3
AL,2019,Tunisia,Soybeans,11696187,3,Exports,Fiscal quarter 3
AL,2019,Egypt,Soybeans,17413518,3,Exports,Fiscal quarter 3
AL,2019,World,Soybeans,29149142,3,Exports,Fiscal quarter 3
IL,2019,Mexico,Soybeans,47734921,0,Exports,Fiscal year total
IL,2019,Thailand,Soybeans,61204444,0,Exports,Fiscal year total
IL,2019,Vietnam,Soybeans,108568497,0,Exports,Fiscal year total
IL,2019,Taiwan,Soybeans,128295940,0,Exports,Fiscal year total
IL,2019,Indonesia,Soybeans,329939004,0,Exports,Fiscal year total
IL,2019,World,Soybeans,851269877,0,Exports,Fiscal year total
IL,2019,Mexico,Soybeans,8632672,1,Exports,Fiscal quarter 1
IL,2019,Thailand,Soybeans,25012491,1,Exports,Fiscal quarter 1
IL,2019,Vietnam,Soybeans,26374286,1,Exports,Fiscal quarter 1
IL,2019,Taiwan,Soybeans,41330064,1,Exports,Fiscal quarter 1
IL,2019,Indonesia,Soybeans,74224576,1,Exports,Fiscal quarter 1
IL,2019,World,Soybeans,239263660,1,Exports,Fiscal quarter 1
IL,2019,Thailand,Soybeans,9351346,2,Exports,Fiscal quarter 2
IL,2019,Mexico,Soybeans,27574220,2,Exports,Fiscal quarter 2
IL,2019,Vietnam,Soybeans,28196091,2,Exports,Fiscal quarter 2
IL,2019,Taiwan,Soybeans,35007314,2,Exports,Fiscal quarter 2
IL,2019,Indonesia,Soybeans,92151900,2,Exports,Fiscal quarter 2
IL,2019,World,Soybeans,222610919,2,Exports,Fiscal quarter 2
IL,2019,Mexico,Soybeans,11528029,3,Exports,Fiscal quarter 3
IL,2019,Thailand,Soybeans,18130223,3,Exports,Fiscal quarter 3
IL,2019,Taiwan,Soybeans,27911238,3,Exports,Fiscal quarter 3
IL,2019,Vietnam,Soybeans,32086627,3,Exports,Fiscal quarter 3
IL,2019,Indonesia,Soybeans,75291935,3,Exports,Fiscal quarter 3
IL,2019,World,Soybeans,209623833,3,Exports,Fiscal quarter 3
IL,2019,Thailand,Soybeans,8710384,4,Exports,Fiscal quarter 4
IL,2019,Vietnam,Soybeans,21911493,4,Exports,Fiscal quarter 4
IL,2019,Taiwan,Soybeans,24047324,4,Exports,Fiscal quarter 4
IL,2019,Indonesia,Soybeans,88270593,4,Exports,Fiscal quarter 4
IL,2019,World,Soybeans,179771465,4,Exports,Fiscal quarter 4
KS,2019,Indonesia,Soybeans,9219838,0,Exports,Fiscal year total
KS,2019,Taiwan,Soybeans,19825685,0,Exports,Fiscal year total
KS,2019,Malaysia,Soybeans,28209877,0,Exports,Fiscal year total
KS,2019,Thailand,Soybeans,29584567,0,Exports,Fiscal year total
KS,2019,Mexico,Soybeans,377868471,0,Exports,Fiscal year total
KS,2019,World,Soybeans,478830758,0,Exports,Fiscal year total
KS,2019,Indonesia,Soybeans,1528336,1,Exports,Fiscal quarter 1
KS,2019,Thailand,Soybeans,3859660,1,Exports,Fiscal quarter 1
KS,2019,Malaysia,Soybeans,6741833,1,Exports,Fiscal quarter 1
KS,2019,Taiwan,Soybeans,7562052,1,Exports,Fiscal quarter 1
KS,2019,Mexico,Soybeans,77274671,1,Exports,Fiscal quarter 1
KS,2019,World,Soybeans,102409734,1,Exports,Fiscal quarter 1
KS,2019,Taiwan,Soybeans,1410810,2,Exports,Fiscal quarter 2
KS,2019,Indonesia,Soybeans,2238629,2,Exports,Fiscal quarter 2
KS,2019,Malaysia,Soybeans,3340416,2,Exports,Fiscal quarter 2
KS,2019,Thailand,Soybeans,8272994,2,Exports,Fiscal quarter 2
KS,2019,Mexico,Soybeans,97857766,2,Exports,Fiscal quarter 2
KS,2019,World,Soybeans,115161198,2,Exports,Fiscal quarter 2
KS,2019,Taiwan,Soybeans,905068,3,Exports,Fiscal quarter 3
KS,2019,Indonesia,Soybeans,1604259,3,Exports,Fiscal quarter 3
KS,2019,Malaysia,Soybeans,5896000,3,Exports,Fiscal quarter 3
KS,2019,Thailand,Soybeans,7834574,3,Exports,Fiscal quarter 3
KS,2019,Mexico,Soybeans,91051252,3,Exports,Fiscal quarter 3
KS,2019,World,Soybeans,109335360,3,Exports,Fiscal quarter 3
KS,2019,Indonesia,Soybeans,3848614,4,Exports,Fiscal quarter 4
KS,2019,Thailand,Soybeans,9617339,4,Exports,Fiscal quarter 4
KS,2019,Taiwan,Soybeans,9947755,4,Exports,Fiscal quarter 4
KS,2019,Malaysia,Soybeans,12231628,4,Exports,Fiscal quarter 4
KS,2019,Mexico,Soybeans,111684782,4,Exports,Fiscal quarter 4
KS,2019,World,Soybeans,151924466,4,Exports,Fiscal quarter 4
LA,2019,Spain,Soybeans,606766899,0,Exports,Fiscal year total
LA,2019,Egypt,Soybeans,608774620,0,Exports,Fiscal year total
LA,2019,Netherlands,Soybeans,656832777,0,Exports,Fiscal year total
LA,2019,Japan,Soybeans,661810064,0,Exports,Fiscal year total
LA,2019,China,Soybeans,2248049195,0,Exports,Fiscal year total
LA,2019,World,Soybeans,8646177907,0,Exports,Fiscal year total
LA,2019,China,Soybeans,49601010,1,Exports,Fiscal quarter 1
LA,2019,Japan,Soybeans,178210334,1,Exports,Fiscal quarter 1
LA,2019,Egypt,Soybeans,222016686,1,Exports,Fiscal quarter 1
LA,2019,Spain,Soybeans,335127298,1,Exports,Fiscal quarter 1
LA,2019,Netherlands,Soybeans,370140467,1,Exports,Fiscal quarter 1
LA,2019,World,Soybeans,2875518950,1,Exports,Fiscal quarter 1
LA,2019,Netherlands,Soybeans,132071995,2,Exports,Fiscal quarter 2
LA,2019,Spain,Soybeans,147752077,2,Exports,Fiscal quarter 2
LA,2019,Japan,Soybeans,193278264,2,Exports,Fiscal quarter 2
LA,2019,Egypt,Soybeans,258659318,2,Exports,Fiscal quarter 2
LA,2019,China,Soybeans,539647455,2,Exports,Fiscal quarter 2
LA,2019,World,Soybeans,2244601463,2,Exports,Fiscal quarter 2
LA,2019,Egypt,Soybeans,36014849,3,Exports,Fiscal quarter 3
LA,2019,Netherlands,Soybeans,70588665,3,Exports,Fiscal quarter 3
LA,2019,Japan,Soybeans,137665557,3,Exports,Fiscal quarter 3
LA,2019,China,Soybeans,685816607,3,Exports,Fiscal quarter 3
LA,2019,World,Soybeans,1324670525,3,Exports,Fiscal quarter 3
LA,2019,Netherlands,Soybeans,84031650,4,Exports,Fiscal quarter 4
LA,2019,Egypt,Soybeans,92083767,4,Exports,Fiscal quarter 4
LA,2019,Spain,Soybeans,123887524,4,Exports,Fiscal quarter 4
LA,2019,Japan,Soybeans,152655909,4,Exports,Fiscal quarter 4
LA,2019,China,Soybeans,972984123,4,Exports,Fiscal quarter 4
LA,2019,World,Soybeans,2201386969,4,Exports,Fiscal quarter 4
MI,2019,Vietnam,Soybeans,1869545,0,Exports,Fiscal year total
MI,2019,South Korea,Soybeans,6199436,0,Exports,Fiscal year total
MI,2019,Indonesia,Soybeans,25783638,0,Exports,Fiscal year total
MI,2019,Japan,Soybeans,27667741,0,Exports,Fiscal year total
MI,2019,Canada,Soybeans,113113453,0,Exports,Fiscal year total
MI,2019,World,Soybeans,176972003,0,Exports,Fiscal year total
MI,2019,South Korea,Soybeans,419000,1,Exports,Fiscal quarter 1
MI,2019,Vietnam,Soybeans,548802,1,Exports,Fiscal quarter 1
MI,2019,Japan,Soybeans,5766344,1,Exports,Fiscal quarter 1
MI,2019,Indonesia,Soybeans,6353575,1,Exports,Fiscal quarter 1
MI,2019,Canada,Soybeans,44134197,1,Exports,Fiscal quarter 1
MI,2019,World,Soybeans,57476064,1,Exports,Fiscal quarter 1
MI,2019,Vietnam,Soybeans,807117,2,Exports,Fiscal quarter 2
MI,2019,South Korea,Soybeans,2885936,2,Exports,Fiscal quarter 2
MI,2019,Indonesia,Soybeans,5283128,2,Exports,Fiscal quarter 2
MI,2019,Japan,Soybeans,9307272,2,Exports,Fiscal quarter 2
MI,2019,Canada,Soybeans,27618374,2,Exports,Fiscal quarter 2
MI,2019,World,Soybeans,46501014,2,Exports,Fiscal quarter 2
MI,2019,Vietnam,Soybeans,501926,3,Exports,Fiscal quarter 3
MI,2019,South Korea,Soybeans,2380500,3,Exports,Fiscal quarter 3
MI,2019,Indonesia,Soybeans,7392837,3,Exports,Fiscal quarter 3
MI,2019,Japan,Soybeans,7818689,3,Exports,Fiscal quarter 3
MI,2019,Canada,Soybeans,25771571,3,Exports,Fiscal quarter 3
MI,2019,World,Soybeans,44619848,3,Exports,Fiscal quarter 3
MI,2019,Vietnam,Soybeans,11700,4,Exports,Fiscal quarter 4
MI,2019,South Korea,Soybeans,514000,4,Exports,Fiscal quarter 4
MI,2019,Japan,Soybeans,4775436,4,Exports,Fiscal quarter 4
MI,2019,Indonesia,Soybeans,6754098,4,Exports,Fiscal quarter 4
MI,2019,Canada,Soybeans,15589311,4,Exports,Fiscal quarter 4
MI,2019,World,Soybeans,28375077,4,Exports,Fiscal quarter 4
MO,2019,Taiwan,Soybeans,5111975,0,Exports,Fiscal year total
MO,2019,Japan,Soybeans,5136804,0,Exports,Fiscal year total
MO,2019,Vietnam,Soybeans,12710811,0,Exports,Fiscal year total
MO,2019,Malaysia,Soybeans,22630410,0,Exports,Fiscal year total
MO,2019,Mexico,Soybeans,172735473,0,Exports,Fiscal year total
MO,2019,World,Soybeans,229919085,0,Exports,Fiscal year total
MO,2019,Japan,Soybeans,1433428,1,Exports,Fiscal quarter 1
MO,2019,Taiwan,Soybeans,1935265,1,Exports,Fiscal quarter 1
MO,2019,Vietnam,Soybeans,5437138,1,Exports,Fiscal quarter 1
MO,2019,Malaysia,Soybeans,6774508,1,Exports,Fiscal quarter 1
MO,2019,Mexico,Soybeans,29224282,1,Exports,Fiscal quarter 1
MO,2019,World,Soybeans,45897673,1,Exports,Fiscal quarter 1
MO,2019,Japan,Soybeans,1664482,2,Exports,Fiscal quarter 2
MO,2019,Taiwan,Soybeans,2004097,2,Exports,Fiscal quarter 2
MO,2019,Vietnam,Soybeans,5082891,2,Exports,Fiscal quarter 2
MO,2019,Malaysia,Soybeans,7393274,2,Exports,Fiscal quarter 2
MO,2019,Mexico,Soybeans,25792498,2,Exports,Fiscal quarter 2
MO,2019,World,Soybeans,44225383,2,Exports,Fiscal quarter 2
MO,2019,Taiwan,Soybeans,666091,3,Exports,Fiscal quarter 3
MO,2019,Japan,Soybeans,951724,3,Exports,Fiscal quarter 3
MO,2019,Vietnam,Soybeans,1469959,3,Exports,Fiscal quarter 3
MO,2019,Malaysia,Soybeans,2052008,3,Exports,Fiscal quarter 3
MO,2019,Mexico,Soybeans,34997631,3,Exports,Fiscal quarter 3
MO,2019,World,Soybeans,42267843,3,Exports,Fiscal quarter 3
MO,2019,Taiwan,Soybeans,506522,4,Exports,Fiscal quarter 4
MO,2019,Vietnam,Soybeans,720823,4,Exports,Fiscal quarter 4
MO,2019,Japan,Soybeans,1087170,4,Exports,Fiscal quarter 4
MO,2019,Malaysia,Soybeans,6410620,4,Exports,Fiscal quarter 4
MO,2019,Mexico,Soybeans,82721062,4,Exports,Fiscal quarter 4
MO,2019,World,Soybeans,97528186,4,Exports,Fiscal quarter 4
NE,2019,Thailand,Soybeans,6307474,0,Exports,Fiscal year total
NE,2019,Malaysia,Soybeans,9152195,0,Exports,Fiscal year total
NE,2019,Indonesia,Soybeans,11387166,0,Exports,Fiscal year total
NE,2019,Taiwan,Soybeans,40314017,0,Exports,Fiscal year total
NE,2019,Mexico,Soybeans,556350305,0,Exports,Fiscal year total
NE,2019,World,Soybeans,636000998,0,Exports,Fiscal year total
NE,2019,Malaysia,Soybeans,1733882,1,Exports,Fiscal quarter 1
NE,2019,Indonesia,Soybeans,2234771,1,Exports,Fiscal quarter 1
NE,2019,Thailand,Soybeans,3100530,1,Exports,Fiscal quarter 1
NE,2019,Taiwan,Soybeans,11238097,1,Exports,Fiscal quarter 1
NE,2019,Mexico,Soybeans,124605330,1,Exports,Fiscal quarter 1
NE,2019,World,Soybeans,145306070,1,Exports,Fiscal quarter 1
NE,2019,Thailand,Soybeans,1042803,2,Exports,Fiscal quarter 2
NE,2019,Malaysia,Soybeans,4266846,2,Exports,Fiscal quarter 2
NE,2019,Indonesia,Soybeans,4563360,2,Exports,Fiscal quarter 2
NE,2019,Taiwan,Soybeans,4866831,2,Exports,Fiscal quarter 2
NE,2019,Mexico,Soybeans,136730276,2,Exports,Fiscal quarter 2
NE,2019,World,Soybeans,154576723,2,Exports,Fiscal quarter 2
NE,2019,Malaysia,Soybeans,848329,3,Exports,Fiscal quarter 3
NE,2019,Thailand,Soybeans,912384,3,Exports,Fiscal quarter 3
NE,2019,Indonesia,Soybeans,3419185,3,Exports,Fiscal quarter 3
NE,2019,Taiwan,Soybeans,4592882,3,Exports,Fiscal quarter 3
NE,2019,Mexico,Soybeans,157550567,3,Exports,Fiscal quarter 3
NE,2019,World,Soybeans,170228993,3,Exports,Fiscal quarter 3
NE,2019,Indonesia,Soybeans,1169850,4,Exports,Fiscal quarter 4
NE,2019,Thailand,Soybeans,1251757,4,Exports,Fiscal quarter 4
NE,2019,Malaysia,Soybeans,2303138,4,Exports,Fiscal quarter 4
NE,2019,Taiwan,Soybeans,19616207,4,Exports,Fiscal quarter 4
NE,2019,Mexico,Soybeans,137464132,4,Exports,Fiscal quarter 4
NE,2019,World,Soybeans,165889212,4,Exports,Fiscal quarter 4
OH,2019,Thailand,Soybeans,116941888,0,Exports,Fiscal year total
OH,2019,Argentina,Soybeans,151650438,0,Exports,Fiscal year total
OH,2019,Egypt,Soybeans,180602625,0,Exports,Fiscal year total
OH,2019,Mexico,Soybeans,226162092,0,Exports,Fiscal year total
OH,2019,China,Soybeans,254924455,0,Exports,Fiscal year total
OH,2019,World,Soybeans,1519224733,0,Exports,Fiscal year total
OH,2019,Egypt,Soybeans,21416338,1,Exports,Fiscal quarter 1
OH,2019,Thailand,Soybeans,48153584,1,Exports,Fiscal quarter 1
OH,2019,Mexico,Soybeans,96517490,1,Exports,Fiscal quarter 1
OH,2019,Argentina,Soybeans,137261295,1,Exports,Fiscal quarter 1
OH,2019,World,Soybeans,566377800,1,Exports,Fiscal quarter 1
OH,2019,Argentina,Soybeans,14389143,2,Exports,Fiscal quarter 2
OH,2019,Thailand,Soybeans,23642990,2,Exports,Fiscal quarter 2
OH,2019,Mexico,Soybeans,62752623,2,Exports,Fiscal quarter 2
OH,2019,Egypt,Soybeans,66850574,2,Exports,Fiscal quarter 2
OH,2019,World,Soybeans,260120500,2,Exports,Fiscal quarter 2
OH,2019,Mexico,Soybeans,16808422,3,Exports,Fiscal quarter 3
OH,2019,Thailand,Soybeans,27868107,3,Exports,Fiscal quarter 3
OH,2019,China,Soybeans,114002558,3,Exports,Fiscal quarter 3
