"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table E-1--Melons: Per capita availability, 1970 to date","2005","Calendar year","January",NA," Per capita availability","Cantaloupe","All","United States","       9.575937340750522608345818","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2005","Calendar year","January",NA," Per capita availability","Honeydew","All","United States","       1.868260975520886546519250","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2005","Calendar year","January",NA," Per capita availability","Other melons","All","United States","       0.562218494597331641671190","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2005","Calendar year","January",NA," Per capita availability","Melons","All","United States","      25.552663963031960747684934","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2006","Calendar year","January",NA," Per capita availability","Watermelon","All","United States","      15.116042800932085299336904","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2006","Calendar year","January",NA," Per capita availability","Cantaloupe","All","United States","       9.251434289291497137242004","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2006","Calendar year","January",NA," Per capita availability","Honeydew","All","United States","       1.879822199122680226324178","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2006","Calendar year","January",NA," Per capita availability","Other melons","All","United States","       0.604540317979356700561766","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2006","Calendar year","January",NA," Per capita availability","Melons","All","United States","      26.851839607325619141420248","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2007","Calendar year","January",NA," Per capita availability","Watermelon","All","United States","      14.409052850132404444138956","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2007","Calendar year","January",NA," Per capita availability","Cantaloupe","All","United States","       9.579200505866285908496138","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2007","Calendar year","January",NA," Per capita availability","Honeydew","All","United States","       1.828118290492239061961754","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2007","Calendar year","January",NA," Per capita availability","Other melons","All","United States","       0.620752173230922466018455","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2007","Calendar year","January",NA," Per capita availability","Melons","All","United States","      26.437123819721850992436885","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2008","Calendar year","January",NA," Per capita availability","Watermelon","All","United States","      15.564499932301014695212871","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2008","Calendar year","January",NA," Per capita availability","Cantaloupe","All","United States","       8.867208656267001387618620","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2008","Calendar year","January",NA," Per capita availability","Honeydew","All","United States","       1.684530655082469685623892","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2008","Calendar year","January",NA," Per capita availability","Other melons","All","United States","       0.537235479085421019362911","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2008","Calendar year","January",NA," Per capita availability","Melons","All","United States","      26.653474722735904123283035","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2009","Calendar year","January",NA," Per capita availability","Watermelon","All","United States","      14.922551773080122927694902","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2009","Calendar year","January",NA," Per capita availability","Cantaloupe","All","United States","       9.045632369065922162576499","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2009","Calendar year","January",NA," Per capita availability","Honeydew","All","United States","       1.615988455429165027155136","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2009","Calendar year","January",NA," Per capita availability","Other melons","All","United States","       0.546881875058012667523144","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2009","Calendar year","January",NA," Per capita availability","Melons","All","United States","      26.131054472633220342459026","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2010","Calendar year","January",NA," Per capita availability","Watermelon","All","United States","      15.702932247472247695441183","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2010","Calendar year","January",NA," Per capita availability","Cantaloupe","All","United States","       8.535636230047010997168400","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2010","Calendar year","January",NA," Per capita availability","Honeydew","All","United States","       1.666098523565384237343778","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2010","Calendar year","January",NA," Per capita availability","Other melons","All","United States","       0.586887066504055088245195","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2010","Calendar year","January",NA," Per capita availability","Melons","All","United States","      26.490499051172310629453932","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2011","Calendar year","January",NA," Per capita availability","Watermelon","All","United States","      13.826260025235045603153594","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2011","Calendar year","January",NA," Per capita availability","Cantaloupe","All","United States","       8.653493999778183010107568","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2011","Calendar year","January",NA," Per capita availability","Honeydew","All","United States","       1.603001275714482032341834","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2011","Calendar year","January",NA," Per capita availability","Other melons","All","United States","       0.584852516389817056463585","pounds, farm weight"
"Table E-1--Melons: Per capita availability, 1970 to date","2011","Calendar year","January",NA," Per capita availability","Melons","All","United States","      24.662527367473803252551079","pounds, farm weight"
