"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2007/08","Marketing year","August",NA,"Exports","Apples","Fresh","United States","    1484.098174999999855572241358","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2007/08","Marketing year","August",NA,"Domestic availability","Apples","Fresh","United States","    4974.353178999999727238900959","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2007/08","Marketing year","August",NA,"Per capita availability","Apples","Fresh","United States","      16.389637038476998043279309","pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2008/09","Marketing year","August",NA,"Utilized production","Apples","Fresh","United States","    6265.899999999999636202119291","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2008/09","Marketing year","August",NA,"Imports","Apples","Fresh","United States","     363.770726999999965300958138","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2008/09","Marketing year","August",NA,"Supply","Apples","Fresh","United States","    6629.670726999999715189915150","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2008/09","Marketing year","August",NA,"Exports","Apples","Fresh","United States","    1767.565834999999879073584452","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2008/09","Marketing year","August",NA,"Domestic availability","Apples","Fresh","United States","    4862.104891999999381368979812","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2008/09","Marketing year","August",NA,"Per capita availability","Apples","Fresh","United States","      15.878438486257703488035986","pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2009/10","Marketing year","August",NA,"Utilized production","Apples","Fresh","United States","    6296.399999999999636202119291","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2009/10","Marketing year","August",NA,"Imports","Apples","Fresh","United States","     401.812954999999988103809301","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2009/10","Marketing year","August",NA,"Supply","Apples","Fresh","United States","    6698.212954999999965366441756","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2009/10","Marketing year","August",NA,"Exports","Apples","Fresh","United States","    1695.902773000000024694600143","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2009/10","Marketing year","August",NA,"Domestic availability","Apples","Fresh","United States","    5002.310182000000168045517057","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2009/10","Marketing year","August",NA,"Per capita availability","Apples","Fresh","United States","      16.197460057701086100223620","pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2010/11","Marketing year","August",NA,"Utilized production","Apples","Fresh","United States","    6248.800000000000181898940355","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2010/11","Marketing year","August",NA,"Imports","Apples","Fresh","United States","     328.678343999999981406290317","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2010/11","Marketing year","August",NA,"Supply","Apples","Fresh","United States","    6577.478344000000106461811811","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2010/11","Marketing year","August",NA,"Exports","Apples","Fresh","United States","    1823.147806000000173298758455","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2010/11","Marketing year","August",NA,"Domestic availability","Apples","Fresh","United States","    4754.330538000000160536728799","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2010/11","Marketing year","August",NA,"Per capita availability","Apples","Fresh","United States","      15.289843989535425450299044","pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2011/12","Marketing year","August",NA,"Utilized production","Apples","Fresh","United States","    6312.899999999999636202119291","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2011/12","Marketing year","August",NA,"Imports","Apples","Fresh","United States","     381.060590999999931227648631","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2011/12","Marketing year","August",NA,"Supply","Apples","Fresh","United States","    6693.960590999999112682417035","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2011/12","Marketing year","August",NA,"Exports","Apples","Fresh","United States","    1854.936885999999958585249260","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2011/12","Marketing year","August",NA,"Domestic availability","Apples","Fresh","United States","    4839.023704999999608844518661","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2011/12","Marketing year","August",NA,"Per capita availability","Apples","Fresh","United States","      15.452734316966957095473845","pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2012/13","Marketing year","August",NA,"Utilized production","Apples","Fresh","United States","    6594.899999999999636202119291","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2012/13","Marketing year","August",NA,"Imports","Apples","Fresh","United States","     430.170488209999916762171779","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2012/13","Marketing year","August",NA,"Supply","Apples","Fresh","United States","    7025.070488209999894024804235","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2012/13","Marketing year","August",NA,"Exports","Apples","Fresh","United States","    1969.170103250000011030351743","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2012/13","Marketing year","August",NA,"Domestic availability","Apples","Fresh","United States","    5055.900384959999428247101605","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2012/13","Marketing year","August",NA,"Per capita availability","Apples","Fresh","United States","      16.033376366038233129529544","pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2013/14","Marketing year","August",NA,"Utilized production","Apples","Fresh","United States","    6918.699999999999818101059645","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2013/14","Marketing year","August",NA,"Imports","Apples","Fresh","United States","     469.986463380000031975214370","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2013/14","Marketing year","August",NA,"Supply","Apples","Fresh","United States","    7388.686463379999622702598572","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2013/14","Marketing year","August",NA,"Exports","Apples","Fresh","United States","    1858.559519480000290059251711","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2013/14","Marketing year","August",NA,"Domestic availability","Apples","Fresh","United States","    5530.126943899998877895995975","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2013/14","Marketing year","August",NA,"Per capita availability","Apples","Fresh","United States","      17.416669100325222530045721","pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2014/15","Marketing year","August",NA,"Utilized production","Apples","Fresh","United States","    7909.000000000000000000000000","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2014/15","Marketing year","August",NA,"Imports","Apples","Fresh","United States","     360.143981180000025688059395","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2014/15","Marketing year","August",NA,"Supply","Apples","Fresh","United States","    8269.143981179999173036776483","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2014/15","Marketing year","August",NA,"Exports","Apples","Fresh","United States","    2286.165372309999384015100077","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2014/15","Marketing year","August",NA,"Domestic availability","Apples","Fresh","United States","    5982.978608870000243769027293","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2014/15","Marketing year","August",NA,"Per capita availability","Apples","Fresh","United States","      18.706618020124864187891944","pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2015/16","Marketing year","August",NA,"Utilized production","Apples","Fresh","United States","    6928.100000000000363797880709","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2015/16","Marketing year","August",NA,"Imports","Apples","Fresh","United States","     414.606012874156988345930586","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2015/16","Marketing year","August",NA,"Supply","Apples","Fresh","United States","    7342.706012874157750047743320","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2015/16","Marketing year","August",NA,"Exports","Apples","Fresh","United States","    1715.229125178600043000187725","million pounds"
"Table G-1--Apples, fresh: Supply and availability, 1980/81 to date","2015/16","Marketing year","August",NA,"Domestic availability","Apples","Fresh","United States","    5627.476887695557707047555596","million pounds"
