"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Peaches and nectarines","Fresh","United States","       0.557903917787278769147008","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Pears","Fresh","United States","       3.227424749163879891256101","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Pineapples","Fresh","United States","      44.271901552886021136146155","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Plums","Fresh","United States","       0.513112884834663662836363","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Raspberries","Fresh","United States","                               NA","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Strawberries","Fresh","United States","       2.836676665765779592476292","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Grapefruit","Fresh","United States","       0.405455371769292249872763","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Lemons","Fresh","United States","       0.000000000000000000000000","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Limes","Fresh","United States","      42.838380242791728846896149","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Oranges","Fresh","United States","       0.682563635223235265492292","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Tangerines","Fresh","United States","       8.984666471980444768519192","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Citrus and noncitrus fruit","Fresh","United States","      26.744818531277044115768149","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1980","Calendar year","January",NA,"Import share","Citrus and noncitrus fruit excluding bananas","Fresh","United States","       4.241819564402798725666344","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Apples","Fresh","United States","       3.843598162467379175666338","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Apricots","Fresh","United States","       0.453309156844968252908501","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Avocados","Fresh","United States","       0.416666666666666574148081","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Bananas","Fresh","United States","     100.000000000000000000000000","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Blueberries","Fresh","United States","                               NA","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Cherries","Fresh","United States","       0.164338537387017258328825","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Cranberries","Fresh","United States","       0.000000000000000000000000","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Grapes","Fresh","United States","      21.504504206451780845554822","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Kiwifruit","Fresh","United States","                               NA","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Mangoes","Fresh","United States","      91.733623924262346349678410","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Papayas","Fresh","United States","       2.812939521800281283958611","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Peaches and nectarines","Fresh","United States","       0.442972089594269202716958","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1981","Calendar year","January",NA,"Import share","Pears","Fresh","United States","       3.324651447832081885280786","percent of fresh fruit availability"
