"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1995","Calendar year","January",NA,"Utilized production","Blackberries","All","Oregon","   37500.000000000000000000000000","thousand pounds"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1995","Calendar year","January",NA,"Utilized production","Blackberries","Fresh","Oregon","     850.000000000000000000000000","thousand pounds"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1995","Calendar year","January",NA,"Utilized production","Blackberries","Processed","Oregon","   36650.000000000000000000000000","thousand pounds"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1995","Calendar year","January",NA,"Price received by growers","Blackberries","Fresh","Oregon","     110.000000000000000000000000","cents per pound"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1995","Calendar year","January",NA,"Price received by growers","Blackberries","Processed","Oregon","      54.299999999999997157829057","cents per pound"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1995","Calendar year","January",NA,"Price received by growers","Blackberries","All","Oregon","      55.600000000000001421085472","cents per pound"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1995","Calendar year","January",NA,"Value of utilized production","Blackberries","All","Oregon","   20836.000000000000000000000000","thousand dollars"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1996","Calendar year","January",NA,"Area bearing","Blackberries","All","Oregon","    5030.000000000000000000000000","acres"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1996","Calendar year","January",NA,"Yield","Blackberries","All","Oregon","    5710.000000000000000000000000","pounds per acre"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1996","Calendar year","January",NA,"Utilized production","Blackberries","All","Oregon","   28700.000000000000000000000000","thousand pounds"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1996","Calendar year","January",NA,"Utilized production","Blackberries","Fresh","Oregon","     750.000000000000000000000000","thousand pounds"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1996","Calendar year","January",NA,"Utilized production","Blackberries","Processed","Oregon","   27950.000000000000000000000000","thousand pounds"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1996","Calendar year","January",NA,"Price received by growers","Blackberries","Fresh","Oregon","     129.000000000000000000000000","cents per pound"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1996","Calendar year","January",NA,"Price received by growers","Blackberries","Processed","Oregon","      87.500000000000000000000000","cents per pound"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1996","Calendar year","January",NA,"Price received by growers","Blackberries","All","Oregon","      88.599999999999994315658114","cents per pound"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1996","Calendar year","January",NA,"Value of utilized production","Blackberries","All","Oregon","   25433.000000000000000000000000","thousand dollars"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1997","Calendar year","January",NA,"Area bearing","Blackberries","All","Oregon","    5510.000000000000000000000000","acres"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1997","Calendar year","January",NA,"Yield","Blackberries","All","Oregon","    7930.000000000000000000000000","pounds per acre"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1997","Calendar year","January",NA,"Utilized production","Blackberries","All","Oregon","   43700.000000000000000000000000","thousand pounds"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1997","Calendar year","January",NA,"Utilized production","Blackberries","Fresh","Oregon","     750.000000000000000000000000","thousand pounds"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1997","Calendar year","January",NA,"Utilized production","Blackberries","Processed","Oregon","   42950.000000000000000000000000","thousand pounds"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1997","Calendar year","January",NA,"Price received by growers","Blackberries","Fresh","Oregon","     110.000000000000000000000000","cents per pound"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1997","Calendar year","January",NA,"Price received by growers","Blackberries","Processed","Oregon","      39.000000000000000000000000","cents per pound"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1997","Calendar year","January",NA,"Price received by growers","Blackberries","All","Oregon","      40.299999999999997157829057","cents per pound"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1997","Calendar year","January",NA,"Value of utilized production","Blackberries","All","Oregon","   17590.000000000000000000000000","thousand dollars"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1998","Calendar year","January",NA,"Area bearing","Blackberries","All","Oregon","    5600.000000000000000000000000","acres"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1998","Calendar year","January",NA,"Yield","Blackberries","All","Oregon","    6730.000000000000000000000000","pounds per acre"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1998","Calendar year","January",NA,"Utilized production","Blackberries","All","Oregon","   37700.000000000000000000000000","thousand pounds"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1998","Calendar year","January",NA,"Utilized production","Blackberries","Fresh","Oregon","     500.000000000000000000000000","thousand pounds"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1998","Calendar year","January",NA,"Utilized production","Blackberries","Processed","Oregon","   37200.000000000000000000000000","thousand pounds"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1998","Calendar year","January",NA,"Price received by growers","Blackberries","Fresh","Oregon","     121.000000000000000000000000","cents per pound"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1998","Calendar year","January",NA,"Price received by growers","Blackberries","Processed","Oregon","      43.600000000000001421085472","cents per pound"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1998","Calendar year","January",NA,"Price received by growers","Blackberries","All","Oregon","      44.600000000000001421085472","cents per pound"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1998","Calendar year","January",NA,"Value of utilized production","Blackberries","All","Oregon","   16829.000000000000000000000000","thousand dollars"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1999","Calendar year","January",NA,"Area bearing","Blackberries","All","Oregon","    5850.000000000000000000000000","acres"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1999","Calendar year","January",NA,"Yield","Blackberries","All","Oregon","    6270.000000000000000000000000","pounds per acre"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1999","Calendar year","January",NA,"Utilized production","Blackberries","All","Oregon","   36700.000000000000000000000000","thousand pounds"
"Table D-1--Blackberries: Area bearing, yield, production, and season-average grower price, Oregon, 1980 to 2017","1999","Calendar year","January",NA,"Utilized production","Blackberries","Fresh","Oregon","    1300.000000000000000000000000","thousand pounds"
